label,text,user
9,"U.S. Appl. No. 12/864,767, filed Jul. 27, 2010, Guglielmotti, et al.",1
5,"International Search Report and Written Opinion issued in PCT Application No. PCT/GB2011/051685, mail date Jun. 4, 2012.",1
10,"Davis, L.",
6,"Notice of Reasons for Rejection for Japanese Patent Application No. 2007-143451, dated Jul. 31, 2012.",1
4,"Thuyen Le, Thomas Dombek and Manfred Glesner, 'On the Design of a Novel Architecture for Shape-Adaptive DCT Targeting Image Coding', IEEE, 0-7803-5682-9/99, 1999, pp. 1139-1142.",1
10,"ROEMPPS Chemie-Lexikon, 8.Au Flage, S. 3079",1
8,"Craiger, J. P. '802.11, 802.1x, and Wireless Security.' Jun. 23, 2002. From the SANS' Information Security Reading Room on www.sans.org, The SANS Institute, Bethesda, MD. URL: http://www.sans.org/rr/papers/68/171.pdf.",8
9,"Notice of Allowance and Fee(s) Due dated Jan. 6, 2011, U.S. Appl. No. 10/558,593 (26 pp).",8
4,"'The Open Book-A Practical Perspective on OSI' Marshall T. Rose, Prentice Hall 1990, pp. 19-48, 61-73, 85-97 and 125-131.",1
4,"Gruber, T. R., et al., 'Generative Design Rationale: Beyond the Record and Replay Paradigm,' Knowledge Systems Laboratory, Stanford University, Dec. 1991, Technical Report KSL 92-59, Updated Feb. 1993, 24 pages.",1
6,"Notice of Allowance, dated Oct. 19, 2006, for U.S. Appl. No. 10/733,896.",8
9,"Full Translation of JP 60011338 A, 01/1985",1
4,"'Automated Support for Building and Extending Expert Models,' Musen, Mark A. Knowledge Systems Laboratory Report KSL-86-26 (1989).",1
6,"Notice of Decision to Grant for China Application No. CN201621079467.0, dated Aug. 16, 2017 in 2 pages.",1
1752,ISO 527-1-2,1
4,"Bilton, N., The check is in the mail, from Apple, The New York Times, Apr. 23, 2013.",8
7,"GenBank Accession No. BC000828, Homo sapiens vitamin K epoxide reductase complex, CDNA clone Image:3455200, Aug. 11, 2006.",1
4,"Erich Hau, Windkraftanlagen, 1995 (ISBN 3-540-57430-1)",1
10,"U.S. International Trade Commission, Inv. No. 337-TA-550, Appendix to Memorandum in Support of Respondent's Motion for Summary Determination, vol. 1 of 3, Oct. 31, 2005, pp. 1-64.",1
5,"“International Application Serial No. PCT/US2011/052060, Written Opinion dated Apr. 20, 2012”, 7 pgs.",1
9,Japanese Patent Application Laid-open HEI 11-173367.,1
4,"'Package Mechanicals for USAR ICs.' USAR Systems, Inc., 1998.",1
4,"'PVDF and Array Tranducers' Robert A. Day, NDTnet-Sep. 1996, vol. 1. No. 9.",1
4,"Hogeland, Steve R. et al., 'Aluminum-Enhanced Underwter Electrical Discharges for Steam Explosion Triggering', Sandia National Labs., Jul. 1999.",1
4,"Kutryk et al., Coronary Stenting: Current Perspectives, a companion to the Handbook of Coronary Stents, pp. 1-16 (1999).",1
4,"H. Hogan, 'New Semiconductor Lithography Makes a Splash', Photonics Spectra, Photonics TechnologyWorld, Oct. 2003 Edition, pp. 1-3.",1
4,"Tadao Miura, Electronics Engineering, 'High-intensity White Backlighting for LCD of Car Audios', Jul. 1996, vol. 38, No. 7, pp. 55-58.",1
9,"Patent Abstracts of Japan, English abstract of JP 07-143 790-A, Shimamura/Sanyo, publ. Jun. 2, 1995.",1
4,"Frye Computer Systems, Inc, Software Update & Distribution System 1992, 1 201.",1
4,"L-Tel: Quanzhou L-Tel Communicat, “Products: GSM Mircro Repeater”, www.l-tel.com, Apr. 24, 2015, 3 pages.",1
4,"Stanojevic, T. et al 'Designing of TSS Halls' 13th International Congress on Acoustics, Yugoslavia, 1989.",1
9,"U.S. Appl. No. 12/244,821, filed Oct. 3, 2008, Nakiri, et al.",1
12,"Norton Internet Security, Professional User's Guide: 2002.",1
9,"PATENTS ABSTRACTS OF JAPAN, page 120 E 86",
10,"LMC7221-Tiny CMOS Comparator with Rail-to-Rail Input and Open Drain Output, Sep. 1998.",1
9,"Co-pending Application-Title: Bleaching Composition for Keratinic Fibres, Containing a Thickening Polymer With an Ether Plastic Skeleton.",1
4,"'Pulp Technology and Treatment for Paper', Second Edition, James D' A. Clark, Miller Freeman Publications, Inc., San Francisco, CA (1985), p. 595.",8
6,"U.S. Appl. No. 11/137,038, Examiner's Answer mailed Mar. 31, 2010, 10 pgs.",8
12,"Printout of a Web site relating to Samsung 'Webthru' cameras, printed on Aug. 14, 2001.",1
10,"Unitex 108 by Unitex Chemical Corp., Greensboro, N.C. 27406 (undated).",1
10,"DE-Katalog 'Lowe' '82, Modelle 'Explorer' und 'Liberty'",1
4,"Del Lisk, ‘DriveCam Training Handout Ver4’, Feb. 3, 2005.",1
5,"International Search Report and Written Opinion of International Patent Application No. PCT/US2013/054001 mailed Nov. 25, 2013.",1
9,"Co-Pending U.S. Application No. 09/496,821 to Luu et al.",1
4,"STRYER: 'Biochemistry', 1975, W.H. FREEMAN, pages: 236 - 240",1
6,"Kim et al., U.S. Appl. No. 11/951,709, Office Action Communication, dated May 14, 2010 24 pages.",1
10,"Dialog File 20, #10279554",
4,"McKinnon et al., Combustion Synthesis of Buckminsterfullerene , Article presented at the Western States Section/The Combustion Institute 1991 Spring Meeting (subm. to Combustion & Flame Mar. 1991).",1
12,"Multi-Action Blackjack brochure, http://conjelco.com/faq/bj.html from Apr. 25, 2001, printed on Jul. 30, 2001.",1
4,"Lett, 'Color-Coding Quantum Dots Debut With Promising Careers In Clinical Diagnostics Field,' :1-2, Sep. 25, 1998.",1
12,"“Stroke Of Luck™” Product Sheet, WMS Gaming Inc., 2 pages (1997).",1
9,"U.S. Appl. No. 09/879,972, filed Jun. 14, 2001.",8
6,"KIPO decision to grant patent,2013-10-14",8
5,"Technische Richtlinie Erzeugungsanlagen am Mittelspannungsnetz, Richtlinie für Anschluss und Parallelbetrieb von Erzeugungsanlagen am Mittelspannungsnetz, bdew, Ausgabe Juni 2008",8
4,"Avinash Kaushik, 'End of Dumb Tables in Web Analytics Tools! Hello: Weighted Sort', Sep. 7, 2010, www.kaushik.net, pp. 1-15.",1
5,"International Search Report and Written Opinion in International Application No. PCT/US10/55185, mailed Dec. 30, 2010.",1
6,"U.S. Appl. No. 12/722,211 Office action dated Dec. 6, 2012.",1
10,SU-Urheberschein 88 800,1
12,"Intel, Intel386 SL Microprocessor SuperSet Programmer s Reference Manual , Chap. 10, 1992, pp. 10 1 10 2, 10 12, 10 127 10 144, 10 147 10 149, 10 172 10 183, 10 188 10 190.",8
4,"Betz, V. et al. (1999). Architecture and CAD for Deep-Submicron FPGAs,Chapters 1-3, Kluwer Academic Publishers, Norwell, Massachusetts, 63 pages total.",8
6,"Communication dated Apr. 19, 2016, from the Japanese Patent Office in counterpart application No. 2015-137343.",8
4,"Goodman & Gilman's The Pharmacological Basis of Therapeutics (J. Hardman & L. Lipman, 9th ed. 1996), Tables 6-1, 6-4.",8
5,"International Search Report and Written Opinion for International Patent Application No. PCT/US2016/067135 dated May 9, 2017, 13 pages.",1
4,"Davey, Chris, R., et al., 'Engineered Catalyst For Controlled Bimodal Structures in UNIPOL Single Reactor Gas Phase Polyethylene,' SPE-Polyolefins 2002 International Conference Feb. 25-27, 2002.",1
5,International Search Report from Canadian Patent Office,
8,"'Bing Maps,' http://en.wikipedia.org/wiki/Bing-Maps, 8 pages, Nov. 3, 2009.",8
4,Audio Engineering Society Convention Paper 6521,
10,"German language document 'Date Up Jan. 1998', cover, pp. 2-5, 22 and one two unnumbered pages, plus complete English translations, (publication date unknown).",1
10,"SFX Snap-Fit Cross Connector 510(k) Summary, approval date Sep. 11, 2006.",1
4,Medtronic. Intracranial Pressure Monitoring: A Handbook for the Nursing Professional. (2000).,8
4,"Miller, Ph.D., et al., 'In-Vivo Stereoscopic Imaging System with 5 Degrees-of-Freedom for Minimal Access Surgery,' Dept. of Computer Science and Dept. of Surgery, Columbia University, New York, NY, 7 pp.",1
12,"ADIC Inc., Software Products Web Page, 2000, 4 pages. (http://www.adic.com/US English /Products/Software/fileServ/).",1
6,"English Translation of Decision of Rejection issued for Japanese Patent Appln. No. 2004-181684, dated Jul. 11, 2007, 2 pages.",1
4,"'Design of Prodrugs', 1985, ELSEVIER",1
4,"Wayner, Peter, “Hey Baby, Call Me at My IP Address”, Apr. 1996, 3 pages.",1
4,"MARCH: 'ADVANCED ORGANIC CHEMISTRY', 1985, JOHN WILEY & SONS",8
10,"Phillips, Winfred",
10,"Jung, K., Kwang, I., Jain, A.",
4,"TIZIANA C. BOND等: 'Photonic MEMS for NIR in-situ Gas Detection and Identification', 《IEEE SENSORS》",1
4,"Z:o+p,Ölhydraulik u.Pneumatik,22,1978,Nr.2,S.79-84Z:o+p,Ölhydraulik u.Pneumatik,22,1978,Nr.3,S.114- 117",1
4,"'Multi-Channel Land Mobile Systems for Dispatch Traffic (With or Without PSTN Interconnection),' ITU-R-International Telecommunication Union/ITU Radiocommunication Sector, Report No. 741-3, pp. 142-153, 1990.",8
4,ASM Handbook.'vol. 2 Properties and Selection: Nonferrous Alloys and Special-Purpose Materials'.Apr. 2007,
6,"'Foreign Office Action', Application Serial No. 2007-510687, Feb. 16, 2010, 7 pages.",8
4,"Wesoff, 'Will FuelCell Energy Be the First Profitable Company in the Industry?', Greentech Media, Dec. 15, 2011.",1
6,"Communication dated Jan. 20, 2015, issued by the Korean Intellectual Property Office in counterpart Korean Application No. 10-2009-0003865.",1
4,"Meyer, Ber. Vol. 10, p. 1967 (1877).",8
4,Taiwan: Plastic Money Frims Break New Ground,
6,"Jan. 26,2010 Office Action issued in Japanese Patent Application No. 2007-261136 (with translation).",8
4,"Pollock et al., 'Superalloys 2000', published 2000, TMS, pp 777 - 783, Li et al., 'A low-cost second generation single crystal superalloy DD6'.",8
4,"Oung, Jianjun. 'Design and Implementation of an Object Oriented Geometric Constraint Solver', 2001.",8
1752,"ERICSSON, ST-ERICSSON: '“MBMS assistance information and RRC signaling details”', 《3GPP TSG-RAN WG2 #77BIS R2-121554》",1
4,"Rosen, E., et al., 'Applicability Statement for BGP/MPLS IP Virtual Private Networks (VPNs),' The Internet Society, RFC 4365, Feb. 2006, pp. 1-32.",8
4,"LAURENT ITTI等: 'A Model of Saliency-Based Visual Attention for Rapid Scene Analysis', 《IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE》",1
4,"Currency Systems International, CPS 1200",
10,Miltex Hi Lights Blade Safe .,1
10,HALE,
4,"Lee, Jeongeun Julie, and Maruti Gupta. 'A new traffic model for current user web browsing behavior.' Intel Corporation (2007).",1
10,"File History for abandoned U.S. Appl. No. 11/102,522, filed Apr. 8, 2005, entitled 'System and Method for Determining a Reference Baseline for Use in Heart Failure Assessment' (422 pages).",8
5,"PCT/US2012/034335, International Search Report, Sep. 5, 2012.",8
7,"Water Ink Technologies, Inc., Technical Datasheet, Versifilm Plus Water Based-Film Inks, Jan. 3, 2005.",8
9,"U.S. Appl. No. 13/033,514, filed Feb. 23, 2011, for Biberger et al.",8
4,"Akira Yashuda et al., Production of Deep Drawing Quality Steel Sheets for Porcelain Enameling by Continuous Casting , Kawasaki Steel Technical Report,No. 12, pp. 45 54 (Dec. 1985).",1
9,"U.S. Appl. No. 60/613,861, filed Sep. 27, 2004, Singh.",1
8,"http://web.archiye.org.web.20031202190119/www.monopets.com/, Dec. 2, 2003.",1
10,Spamxpress,
8,"'Parents: Beware Dangerous Shopping Carts' from MSNBC.com Aug. 7, 2006 (2 pages).",8
5,"International Search Report EP 07001494.9 dated Aug. 25, 2010.",8
4,"Ari, Ismail, Gottwals, M. and Henze, D. - 'Performance Boosting and Workload Isolation in Storage Area Networks with SANCache' - URI http://hdl.handle.net/10679/139 - Collections Department of Computer Science",
1752,'Signaling Link Access Control (LAC) Specification for CDMA2000 Spread Spectrum Systems Release 0',
1752,"CAD—CIM Requirements Article IMAPS, Sep./Oct. 1994.",1
5,"International Search Report and Written Opinion, mailed Jul. 25, 2008, for International Patent Application No. PCT/US08/55017, filed Feb. 26, 2008.",8
9,"U.S. Appl. No. 12/539,677, filed Aug. 12, 2009.",8
1773,"Defendant Qualcomm Incorporated's Fifth Supplemental Responses to Plaintiff Broadcom Corporation's First Set of Interrogatories (Nos. 2-4, 60 and First Supplemental Response to Interrogatory No. 18.",1
4,"Clamen, S.M., 'Schema Evolution and Integration', Distributed and Parallel Databases 2, 1994, 2, 101-126.",1
4,"C. H. Durney et al., 'Antennas for Medical Applications', Antenna Handbook: Theory Application and Design, p. 24-40, Van Nostrand Reinhold, 1988 New York, V.T. Lo, S.W. Lee.",8
1773,AU2011201135 Statement of Grounds and Particulars of Opposition filed by CAT (7 pgs).,1
11,No further relevant documents disclosed,8
4,"Blackwell, 'ABA to Approve System for Sharing Deposit Coverage,' American Banker, 2 Sheets, Feb. 11, 2003.",1
4,"SAMBROOK ET AL.: 'Molecular Cioninq: A Laboratory Manual', 2001, COLD SPRING HARBOR LABORATORY PRESS",8
5,Search Report for PCT/US04/01856.,8
10,"Cyphertech Systems, Inc., 'Broadcast Monitoring Technology,' Promotional Brochure, Nov. 1992 (4 pages).",1
12,"Abb, “Installation and Setup Guide WebWare SDK,” Version 4.9 Revision A, 2008, last retrieved from https://library.e.abb.com/public/cce679f6d3d652d8c125766d003a4469/WW—SDK—4.9—manual.pdf on Oct. 19, 2016.",8
4,"Khimicheskaya Entsiklopediya. Pod red. N. S. Zefirov. Moskva, Nauchnoe Izdatelstvo “Bolshaya Rossyskaya Entsiklopediya”, 1995, p. 133-137,529-530.",8
5,"International Search Report and Written Opinion for PCT Patent Application No. PCT/US2016/021142, Mailed Mar. 7, 2016, 15 pages.",1
4,"José Zoreda and José Otów Smart Cards, Artec House, 1994, pp. 124-127.*",8
9,"PCT/US96/10287 (WO97/000271) The Regents of the University of California Jan. 3, 1997.",1
6,"Official Decision of Grant for RU Appln. No. 2012131551 dated Apr. 17, 2015.",1
9,"U.S. Appl. No. 13/935,410, Arnone, et al., filed Jul. 3, 2013.",1
4,"Christensen, 'How Can Great firms Fail? Insights from the hard Disk Drive Industry', Harvard Business School Press, pp. 1-26, 2006.",8
5,"Written Opinion from corresponding International Application No. PCT/US10/53686 dated Mar. 10, 2011.",1
10,SAMBROOK,
6,"Korean Notice of Preliminary Rejection dated Sep. 27, 2005 for KR 2003-0075963, filed Oct. 29, 2003.",8
4,"Court Docket History for Realtime Data LLC d/b/a IXO v. Barracuda Networks, Inc., No. 1:17-cv-00893 (D. Del.), downloaded Aug. 11, 2017",
4,"InterDigital Communications Corporation, 'QPSK Modulated Secondary Synchronization Codes (SSC) Algorithm', Aug. 9, 1999.",1
7,Fyroflex BDP Technical Data Sheet,1
5,"PCT 'International Preliminary Examination Report' for International Application No. PCT/US02/34533 mailed on Jan. 23, 2004",
7,"Matbase, Data Table for: Polymers",
4,"Proprietary Execution: Minex Secures Asian Support for Order Matching System, Trading Systems Technology, Jan. 27, 1992.",1
5,"International Search Report for PCT/IL2012/050037, Jun. 1, 2012.",1
11,NEANT,8
4,"Williams, Tom, et al., 'Java Goes to Work Controlling Networked Embedded Systems,' Computer Design, Aug. 1996, p. 36.",8
4,"Freeman et al., 'Television Control by Hand Gestures', Dec. 1994, Mitsubishi Electric Research Laboratories, TR94-24, Caimbridge, MA.",8
4,"Ameritech, 'Broadband Optical Transport Digital Microcell Connection Service-Interface and Performance Specifications. A technical descriptionof the User-Network Interface and Performance Specifications,' AM TR-NIS 000117, (pp. 1-26), Issue 1, Dec. 1993.",1
4,"'McCutcheon's, Detergents & Emulsifiers', 1979, M.C. PUBLISHING CO.",1
1752,"HMAC: Keyed Hashing for Message Authentication H. Krawczyk, et al. Network Working Group, Request for Comments: 2104",
1773,"Apple Inc. v. HTC Corporation Intervention of the Infringer according to Art. 105 EPC, Dec. 12, 2011, 24 pages.",1
8,"Feldspar, Antaeus, 'An Explanation of the DEFLATE Algorithm.' Aug. 23, 1997. Retrieved from the internet: url: http://www.gzip.org/deflate.html. Retrieved on Sep. 9, 2016. pp. 1-5.",8
9,"U.S. Appl. No. 13/047,568, filed Mar. 14, 2011, Mauer et al.",8
4,"Griffin, A.M., and Griffin, H.G., Computer Analysis of Sequence Data, Part 1, Humana Press, New Jersey (1994) (Table of Contents Provided Only).",8
5,"International Search Report and Written Opinion for PCT/US2015/052057 dated Dec. 8, 2015.",1
4,"The Merck Manual of Diagnosis and Therapy, 17th Ed., 1999, pp. 1563-1570.",1
11,nicht geprüft,1
7,GenPept,
4,"Defosse, Matt. 'Film extrusion: Bioplastic barrier film matches EVOH, PA,' located at visited on Nov. 20, 2009. (1 page).",1
5,"PCT/US08/81215 International Search Report dated Jan. 5, 2009, 2 pages.",1
4,"Ngo et al. (1994). Computational complexity, protein structure prediction, and the Levinthal paradox. In Merz and Le Grand (Eds.) The Protein Folding Problem and Tertiary Structure Prediction. Birkhauser:Boston, pp 491-495.",1
4,"Wolff, Manfred E. 'Burger's Medicinal Chemistry, 5ed, Part I', John Wiley & Sons, 1995, pp. 975-977.",8
4,"Pchelkin, Combustion Chambers of Gas-Turbine Engines. Moscow, 'Mashinostroyenie' (Mechanical Engineering) Publishing House, 1973, pp. 162,164, Figure 9.1. (English translation of Russian Office Action citing this reference is also enclosed.)",1
9,Machine translation of CN 101449366 A.,1
5,"U.S. Army Chemical Material Desruction Agency, Generic Site Scoping Study, Dec. 3, 1993, pp. 7 15 7 18.",8
5,"International Search Report and Written Opinion for International (PCT) Patent Application No. PCT/IB2013/001858, mailed Dec. 4, 2013 4 pages.",8
1773,"Defendants' Final Invalidity Contentions—Exhibit A-1, dated Sep. 27, 2013, 55 pages.",1
7,"Genbank accession: NP-110388.2, Downloaded from NCBI Sequence Viewer, Nov. 12, 2004.",1
1752,"Third Generation Partnership Project, 'Technical Specification Group Radio Access Network",
5,"International Search Report in European Patent Application No. 12882101.2, mailed Oct. 1, 2015.",8
6,"U.S. Appl. No. 12/762,811, Mar. 28, 2011, Response to Office Action, 7,970,267.",8
12,"'What is AOL Instant Messenger,' 3 pages, Jun. 24, 1999.",1
10,"Definition of 'disperse' by Merriam-Webster retrieved from http://www.merriam-webster.com/dictionary/disperse on July 22, 2013.",1
1752,"'Medium Access Control Layer for Ultra Mobile Broadband (UMB) Air Interface Specification,' 3rd Generation Partnership Project 2, 3GPP2 C.S0084-0020-0, Version 2.0, Aug. 2007, 157 pages, 3GPP2.",8
1752,Norm IEC 60079-15,1
9,"U.S. Appl. No. 12/350,693",
5,"Opinion of the Scientific Committee on Food on Capsaicin (European Commission, Health & Consumer Protection Directorate-General, February 28, 2002.",8
9,"U.S. Appl. No. 11/394,691, filed Mar. 31, 2006.",1
9,"U.S. Appl. No. 13/769,557, filed Feb. 18, 2013, 19 pages.",8
9,"US 7,352,579, 04/2008, Herring et al. (withdrawn)",1
8,"'LG Develops New Touch Pad Cell Phones,' http://textually.org/textually/archives/2005/06/008803.htm, Jun. 22, 2005.",8
4,"SaferCorp, LLC, Guardian(TM) Automated Infection Control Systems (GAICS), Feb. 6, 2010, 4 pp.",1
4,"'Handbook of Pharmaceutical Excipients', 2000, AMERICAN PHARMACEUTICAL ASS'N",1
4,"ESCHMANN ET AL.: 'Die Wälzlagerpraxis', 1953, VERLAG VON R. OLDENBURG, MÜNCHEN, pages: 311 - 315",8
4,"Lotus Notes Advisor, Advisor Publications, Jun. 1995, entire magazine.",1
9,PTO Translation No. 10-3829 of Japan Patent No. 2003207497.,1
10,dito 1981 S. 153-158,1
8,"'DC-DC Converter Basics', Power Designers, downloaded from http://www.powederdesigners.com/InforWeb.design_center/articles/DC-DC/converter.shtm, undated.",8
9,"U.S. Appl. No. 60/683,916, filed May 23, 2005, Hutchison et al.",8
4,"'14th IST Mobile & Wireless Communications Summit', 2005, Mayer et al, 'A Survey of Adaptive Layered Video Multicast using MPEG-2 Streams'",1
9,"U.S. Appl. no. 13/225,964, filed Sep. 6, 2011, Hanatani, et al.",1
12,"Sears, Craftsman DOG BONE SAE Wrench, webpage-Product Description http://www.sears.com/she/s/ProductDisplay . . . -Date unknown but prior to U.S. filing date, prior to Nov. 2008.",1
12,"Digipass® Family of Authentication Devices, © 2001, 13 pgs.",1
8,"Hitachi, http://www.hitachi.co.jp/New/cnews/hi-030529-hi-030529.pdf , 8 pages, May 29, 2003.",8
9,"U.S. Appl. No. 13/904,561, filed May 29, 2013, Inventors: Andreas Kunz et al.",8
7,"GenBank Accession No. NM-006558 dated Aug. 2, 2009.",1
6,"U.S. Appl. No. 12/432,647, including its prosecution history, and the Office Actions, Litscher, et al.",1
4,"HESSE, ANNALEN, vol. 747, 1971, pages 84",8
5,"PCT/US04/43634 International Search Report mailed May 18, 2005, 1 page.",8
10,Vyvx® ChoiceSeat Cover,
5,"'International Application Serial No. PCT/US2012/030115, International Search Report mailed Jun. 20, 2012', 4 pgs.",8
4,"Course #08: Advanced RF Power Amplifier Techniques for Modern Wireless and Microwave Systems, from http://www.cei.se/008.htm, 6 pages (printed Apr. 14, 2005).",1
12,"'COMPAQ Rapid Enabler for PCI-X (CREX) Initiator Interface.' (Preliminary). Revision 0.28 Sep. 2, 1999.",8
6,"Reissue U.S. Appl. No. 11/121,331, 'Injection Syringe', filed Dec. 18, 2006.",8
6,Japanese Office Action Corresponding to Japanese Patent Application No. 2010-504072,
12,"OPTi, 82C895 Single Chip True Green PC Chipset.",1
4,"Hsu et al., Style & Topic Language Model Adaptation Using HMM-LDA, EMNLP 2006, Sydney, Australia, Jul. 22-23, 2006, pp. 373-381.",1
12,"SuperGuide/Uniden 4800, 'A Quick Guide to Programming the Uniden 4800-Dealer Set-Up Manual,' undated, 8 pages.",1
9,"U.S. Appl. No. 29/325,719, filed Oct. 3, 2008, Erwin Melzner et al., Entitled Spotlight System.",1
4,"Sonos, Inc. v. D&M Holdings, Markman Hearing Transcript (Dec. 14, 2016) (69 pages).",1
4,"DEZANCHE ET AL., MRM, vol. 60, 2008, pages 176 - 186",1
9,DE1208728,1
9,"U.S. Appl. No. 14/505,576, filed Oct. 3, 2014.",8
12,"Diverlog-L Enhanced 'DLE-Set-up Report', Diversey.",1
4,"Fischer, Sven, 'Observed Time Difference of Arrival (OTDOA) Positioning in 3GPP LTE,' Qualcomm Technologies, Inc., Jun. 6, 2014, 62 pages.",8
6,"U.S. Appl. No. 11/555,744, May 3, 2011 Non-Final Rejection.",1
9,JPN6013003172,
9,"BASF Corporation, Technical Brochure, Improvements in Glass Cleaner Technology, 1992 (Sokalan.RTM.polymers in alkaline glass cleaners).",8
12,"BASF Corporation, Technical Brochure, Improvements in Glass Cleaner Technology, 1992 (Sokalan.RTM.polymers in alkaline glass cleaners).",1
12,"BASF Corporation, Technical Brochure, Improvements in Glass Cleaner Technology, 1992 (Sokalan.RTM.polymers in alkaline glass cleaners).",1
10,"Proposal for Fiberization of Superconducting Material, B&W Proposal No. R&D 91 027, Mar. 1, 1991.",1
10,"JNLWD Public Affairs, Joint Non-Lethal Weapons Program 'Active Denial System (ADS)' Fact Sheet, Oct. 2007.",8
5,"Dow Global Technologies, Inc., PCT/US2008/050978, Written Opinion of the International Searching Authority, Jun. 3, 2008.",8
9,"Lane,“Media Processing Input Device”, U.S. Appl. No. 13/655,065, Oct. 18, 2012, 43 pages.",1
5,"EP Translation of the International Preliminary Report dated May 19, 2011 in English.",1
4,"Unknown author, 'Determination of an electrode real surface area and a roughness factor,' Real electrode area, http://chem.ch.huji.ac.il/~eugeniik/surfacearea0.htm, printed Jan. 7, 2006, 2 pages.",1
8,"Wikipedia, “Magnetoresistive random-access memory,” from http://en.wikipedia.org/wiki/Magnetoresistive—Random—Access—Memory, Dec. 2011, 10 pages.",1
6,"U.S. Appl. No. 10/746,232, Oct. 30, 2009, Office Action.",1
8,"“Mesh Processing Applying MeshLab”, Published on: Oct. 23, 2013, Available at: http://www.scanner.imagefact.de/gb/mesh.html.",8
12,Panasonic Tactile Sheet,
6,"Office Action dated May 30, 2008 in Chinese Patent Application No. 02825938.6.",8
5,"Extended European Search Report for EP 10181911.8 dated Jun. 1, 2011 (7 pages).",1
8,"''Gray Card'', Wikipedia, http://en.wikipedia.org/wiki/Gray-card, (Mar. 28, 2009), 2 pages.",1
10,"Tazolectins , E. Y. Laboratories, Inc., 127 North Amphlett Boulevard, San Mateo, Calif.",1
9,"U.S. Appl. No. 14/598,151 Arnone, et al. filed Jan. 15, 2015.",8
5,"Notification of Transmittal of the International Search Report and the Written Opinion of the International Searching Authority, Or the Declaration, Jan. 8, 2008, pp. 1-2, PCT/US2007/071935, European Patent Office.",1
5,European Search Report,
4,"International Technology Roadmap for Semiconductors, ITRS 2004 Update, RF and Analog/Mixed-signal Technologies for Wireless Communications.",1
4,"GIESE, Werner: Funksprechen, Verlag Berliner Union, Stuttgart, 2. Aufl., 1971, S. 69-72",1
10,"Baoyao, Zhou",
4,"Miki, 'All about MPEG-4,' the first edition, Kogyo Chosakai Publishing, Inc., Sep. 30, 1998, pp. 126-127, with partial English translation.",1
4,"Kelby, Scott. The Adobe Photoshop Lightroom 4 Book for Digital Photographers. Chapter 2. Peachpit Press, May 4, 2012.",8
9,JP06200128,
6,"Invitation to Pay Additional Fees mailed Jul. 15, 2014 for PCT/US0214/025758.",1
4,"Chikara Ohtsuki, 'How to prepare the simulated body fluid (SBF) and its related solutions, proposed by Kokubo and his colleagues-' accessed online Apr. 14, 2015.",1
12,"“Palette Extender 1.0.2”, Retrieved from: <http://palette-extender.en.softonic.com/symbian> on Nov. 6, 2008, Jan. 21, 2003, 2 pages.",8
5,"International Search Report issued by the European Patent Office in International Application PCT/EP2012/002589 on Oct. 8, 2012.",1
4,"Larson, Eric et al., 'Hybrid rig development aids North Slope coiled tubing operations', World Oil, Aug. 1997, pp. 189-190, vol. 218(8).",1
9,"U.S. Appl. No. 14/990,056, Analyzing Telematics Data to Determine Travel Events and Corrective Actions, filed Jan. 7, 2016.",1
4,"Johnson et al., “Perceptual Losses for Real-Time Style Transfer and Super-Resolution”, arXiv:1603.08155 [cs.CV], Mar. 27, 2016,pp. 694-711.",8
9,"Patent Abstracts of Japan English abstract of JP 09-031360, dated Feb. 4, 1997.",1
9,"Anthony D. Serrano, et al., 'Metal-Organic Composite Golf Club Head,' U.S. Appl. No. 11/580,488, filed Oct. 13, 2006.",8
4,"'Control Data Systems Partners With Check Point Software To Resell FireWall-1,' Check Point Software Technologies Ltd., Feb. 21, 1996, 2 pages. (Reference on CD-ROM).",1
4,"Koch et al., 'Copyright Protection for Multimedia Data,' Fraunhofer Institute for Computer Graphics, Dec. 16, 1994, 15 pages.",8
8,"IBM Predictive Analytics, https://www.ibm.com/analytics/us/en/technology/predictive-analytics/, as printed Feb. 15, 2017 in 12 pages.",1
4,"Chiarioni et al., 'Gluten-Free Diet Normalizes Mouth-to-Cecum Transit of a Caloric Meal in Adult Patients with Celiac Disease', Digestive Diseases and Sciences, Oct. 1997, vol. 42, No. 10, pp. 2100-2105.",1
6,"U.S. Appl. No. 12/357,637, filed Jan. 22, 2009, Final Office Action mailed Dec. 14, 2011, 45 pages.",8
4,"Lesieur, 'Antiseptics: classification and mode of action,' Bulletin De La Societe De Pharmacie De Lille, 32:233-261, 1976.",1
9,JPN7013003712,
4,"AOC Technical Paper, 'Predicting Composite Elastic Modulus Using with Polymer Castings Data' (October 2007)",8
4,"Scientific Discussion for the approval of Kogenate Bayer,EMEA, 2004, pp. 1/13-13/13.",8
9,"WORLD PATENTS INDEX LATEST Section Ch, Week 8739, 25 November 1987 Derwent Publications Ltd., London, GB",
4,"GUNDAVELLI, S. ET AL., PROXY MOBILE IPV6'",
5,Written Opinion (including translation) for International (PCT) Patent Application No. PCT/EP2005/006115.,1
4,'Large-Scale Production Techniques for Photonic Nanostructures',
7,"ALEXANDROV N N ET AL: 'ACG44434.1', 《NCBI GENBANK》, 10 December 2008 (2008-12-10)",1
