label,text,user
4,"Tan et al., 936 Combnation of the NS3/4A Protease Inhibitor ITMN-191 With the Allosteric NS5B Polymerase Inhibitor ITMN-8020 Enhances Replicon Clearance and Reduces the Emergence of Drug Resistant Variants, Journal of Hepatology, Apr. 1, 2009, vol. 50, pp. S340-S431, XP026138128.",8
9,"PATENT ABSTRACTS OF JAPAN vol. 010, no. 150 (E - 408) 31 May 1986 (1986-05-31)",8
4,"L. STRELOW ET AL.: 'Role of the virion host shutoff (vhs) of herpes simplex virus type 1 in latency and pathogenesis', J. VIROL., vol. 69, no. 11, 1995, pages 6779 - 6786, XP002005435",8
4,"Chinn, Steven D. et al.: 'Closed Wound Suction Drainage', The Journal of Foot Surgery, vol. 24, No. 1, 1985, pp. 76-81.",8
4,"'Heat-shrinkable sleeve aids in installing universal joints', MECHANICAL ENGINEERING, vol. 103, no. 1, January 1981 (1981-01-01), NEW YORK USA, pages 57",8
12,"Magneto-Electronics: Magnetic Tunnel Junctions (accessed Nov. 19, 2001) <http://www.almaden.ibm.com/st/projects/magneto/mtj/>.",8
4,"Aral, H. et al., 'Electrochemical and Thermal Behavior of LiNi1-zMzO2(M=Co, Mn, Ti)' J. Electrochem. Soc., Sep. 1997, vol. 144, No. 9, pp. 3117-3125.",8
4,"JPN6012061678; Ｆｉｌｐｕｌａ，Ｄ．: 'Ａｎｔｉｂｏｄｙ　ｅｎｇｉｎｎｅｒｉｎｇ　ａｎｄ　ｍｏｄｉｆｉｃａｔｉｏｎ　ｔｅｃｈｎｏｌｏｇｉｅｓ' Ｂｉｏｍｏｌ．　Ｅｎｇｉｎｎｅｒ． Ｖｏｌ．２４，Ｎｏ．２, 200706, Ｐ．２０１-２１５",1
4,"Daniel Carrica et al., 'Random Sampling Applied to the Measurement of a DC Signal Immersed in Noise', pp. 1319-1323, IEEE Transactions on Instrumentation and Measurement, vol. 50, No. 5, Oct. 2001.",1
9,"Gelfand, M., et al., 'Treatment of renal failure and hypertension.' U.S. Appl. No. 60/442,970, Jan. 29, 2003, 23 pages.",8
4,"AMERICAN JOURNAL OF PATHOLOGY, May 1997, Vol. 150, No. 5, GREENE et al., 'Correlation of Metastasis-Related Gene Expression with Metastatic Potential in Human Prostate Carcinoma Cells Implanted in Nude Mice Using an in Situ Messenger RNA Hybridization Technique', pages 1571-1582.",8
4,"Null and Muddiman, 'Perspectives on the use of electrospray ionization Fourier transform ion ion cyclotron resonance mess spectrometry for short tandem repeat genotyping in the post genome era,' J. Mass Spectrom. (2001) 36:589-606.",8
4,"Knorr et al., Tetra. Let. 30:1927-1930 (1989).",8
4,"Lin-Mei Yang, Generation and Amplication of Ultrashort Pulses in Eribium Neodymium, and Thulium Fibers, Dissertation Abstracts International, VI. 57, No. 6, Section B, p. 3823 (Dec. 1996)(the Yang dissertation).",8
6,"Office Action in Ex Parte Reexamination U.S. Appl. No. 90/007,127, mailed Feb. 7, 2005.",1
4,"D.J. Adelerhol et al., “Media Development for DVD+RW Phase Change Recording”, Proc. European Symposium on Phase Change Material (epcos.org), 2004.",1
4,"POORKAJ ET AL., ANN. NEUROL., vol. 43, 1998, pages 815 - 825",8
4,"Li, E., 'Role of DNA methylation in mammalian development,' in Genomic Imprinting, Reik, W., and Surani, A. eds., Oxford University Press, Oxford, UK, pp. 1-20 (Dec. 1997).",8
5,"European Search Report; European Patent Application No. EP17155071, Medline Industries, Inc. (Czajka, et al), dated May 31, 2017.",1
4,"Gray et al., 'Leases: An Efficient Fault-Tolerant Mechanism for Distributed File Cache Consistency,' Proceedings of the 12th ACM Symposium on Operating Systems Principles, pp. 202-210, 1989.",8
5,"International Search Report dated Jan. 8, 2013 in International Application No. PCT/JP2012/006110.",1
4,"Guilan Cheng, et al., 'A Personal Recommendation Algorithm for Digital Library based on Hybrid Clustering Technology' Journal of WUT (Information & Management Engineering), vol. 33, No. 3, Jun. 30, 2011, pp. 379-381, 434, (with English Abstract).",8
6,"Notice of Allowance issued in U.S. Appl. No. 13/614,444 on Jul. 11, 2013, 8 pages.",1
5,"British Examination Rcport datcd Nov. 7, 2006 issucd in GB 0427512.9.",8
4,"XIANGDONG ZHANG 等: 'Enhancement and noise reduction of very low light level images', 《PATTERN RECOGNITION (ICPR), 2012 21ST INTERNATIONAL CONFERENCE ON》, 11 November 2012 (2012-11-11), pages 2034 - 2037, XP032329746",1
4,"Towle et al., 'Bumpless Build-Up Layer Packaging', Intel Corporation Components Research, ASME Paper, 7 pages, Nov. 2001.",1
4,"Winters, et al., Relations Between Neck Muscle Activity and Screw Axis Parameters of the Head, First World Congress of Biomechanics, University of California, San Diego , vol. II, Aug. 30 Sep. 4, 1990, La Jolla, California, P. 209.",8
12,"Depuy Spine Inc., Discovery Screw System. Product Webpage; Sep. 9, 2009.",8
10,"Derwent Soviet Inventions Illustrated, issued November 1972, Pharmaceuticals, Photographic p.7. SU 336023 (TUROVA et al) 24 May 1972 (24.05.72).",1
4,"Daniel Rytz et al., YAl3(B03)4: 'A novel NLO crystal for frequency conversion to UV wavelengths', The International Society for Optical Engineering-Solid State Lasers and Amplifiers III, Proc. of SPIE vol. 6998, 699814 , (2008) US.",8
8,"'Medium-to Heavy-Duty Repairable Cylinders', Aro-20546 Clevis Bracket, SKU-40769, web page printout date: Feb. 11, 2010; original web posting date: unknown, 1 page. (admitted prior art as of at least Nov. 13, 2011), retrieved from: http://www.drillspot.com/products/40400/ingersoll-rand-20547-clevis-bracket.",1
6,"Advice of delivery by airmail, dated Feb. 18, 2014, in corresponding European Patent No. 1 761 130, 2 pages.",8
4,"Organ maintenance of human sebaceous glands: in vitro effects of 13 cis retinoic acid and testosterone, John Ridden, et al., Journal of Cell Science, vol. 95, 1990, pp. 125 136.",8
4,"Fujitsu Announces Availability of ByeDesk Link for Alpha-Numeric Pages; Next Step in Empowering Mobile Workforces with 'Anyplace, Anytime' Information, Business Wire, (p. 7091066), Jul. 9, 1998.",1
4,"Martinez et al., 'Influencia Del estado De Fase De La membrana Sobre La asociacion De sticholysina II, Una Toxina Formadora De Poros De Stichodactyla hilianthus ', Revista Biologia, 2002, 16, 2: 85-93, abstract.",8
5,"European Search Report dated Jan. 23, 2012.",1
5,"PCT International Search Report on application PCT/JP2010/002589 mailed Jul. 6, 2010; 1 page.",1
4,"Wermuth, The Practice of Medicinal Chemsitry, 2d ed. (2003), 768 pages. Chs. 9-10 provided.",8
4,"Chen et al., Microfluidic Switch for Embryo and Cell Sorting the 12th International Conference on Solid State Sensors, Actuators, and Microsystems, Boston, MA Jun. 8-12, 2003 Transducers, 1: 659-662 (2003).",1
4,"Kaluz et al., 'Lowered Oxygen Tension Induces Expression of the Hypoxia Marker MN/Carbonic Anhydrase IX in the Absence of Hypoxia-inducible Factor 1 Stabilization: A Role for Phosphatidylinositol 3'-Kinase,' Cancer Research, 62: 4469-4477 (Aug. 1, 2002).",1
4,"Khoo, et al. (2012) J. Parkinson's Dis. v.2:321-31.",8
5,"Examination Report for corresponding Canadian Patent Application No. 2,729,244 dated Nov. 25, 2016.",1
6,"Office Action on U.S. Appl. No. 13/786,079 dated Sep. 26, 2014.",1
4,"Michael Wink (2006), An Introduction to Molecular Biotechnology., Molecular Fundamental, Methods and Applications in Mondern Biotechnology, Wiley-VCHVerlag GmbH & Co. KGaA, pages 211-212.",1
5,"International Preliminary Report on Patentability, mailed Jun. 7, 2006, for International Application No. PCT/GB2005/000336, 11 pages.",1
12,"The MathWorks, 'Stateflow and Stateflow Coder', User's Guide Version 5, 1997-2002, chp. 4-8 .",1
6,"Office Action Summary in U.S. Appl. No. 13/654,647 dated Sep. 25, 2014.",1
4,"JOLLY ET AL., PROC NATL ACAD SCI USA, vol. 80, 1983, pages 477",8
4,"Sorensen, J.J., 80(07):P1231 FSTA, abstracting Nordisk Mejeriindustri, 1979, 6(9), 442 444.",1
10,"DE-Z.: Metall 39.Jg. Heft 10, Okt. 85",1
4,"WALKER JANICE L ET AL: 'Unique precursors for the mesenchymal cells involved in injury response and fibrosis', PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA, vol. 107, no. 31, August 2010 (2010-08-01), pages 13730 - 13735, XP002687924, ISSN: 0027-8424",8
4,"KORNAK U ET AL: 'Mutations in the a3 subunit of the vacuolar H+-ATPase cause infantile malignant osteopetrosis', HUMAN MOLECULAR GENETICS, OXFORD UNIVERSITY PRESS, SURREY, GB, vol. 9, no. 13, 2000, pages 2059 - 2063, XP002224758, ISSN: 0964-6906",8
4,"HUO, Bin [et al.]: Novel Random Pulse Width Modulator with Constant Sampling Frequency Based on the TMS320F240 DSP Controller. In: 25th Annual Conference of the IEEE Industrial Electronics Society. IECON '99, Vol. 1, 1999, S. 342 - 347.",8
4,"IEEE 1988 Custom Integrated Circuits Conference, A 13 bit ISDN based Over sampled ADC using Two Stage Third Order Noise Shaping , by Longo, et al., pp. 21.2.1 21.2.4.",1
4,"Rousseaux et al., (2010), ‘Preclinical and Toxicological Assessments of the Novel Orally Bioavailable PPAR Ligand GED-0507-34-Levo for the Treatment of Inflammatory Bowel Disease,’ Gastroenterology 2010 DDW Abstract Supplement, AGA Abstract #1080, 138(5-Suppl 1):S-157.",8
4,"IGOR ALEXANDROV; PHILIP LUCHT: 'Physics of Sprinting', AMERICAN JOURNAL OF PHYSICS, vol. 49, 1981, pages 254 - 257",1
4,"Chow et al 1992, J Cell Sci 101 (3), 709-719.",1
4,"Shiloh et al., 'Z pinch of a gas jet,' Physical Review Lett., 40(8), pp. 515-518 (Feb. 20, 1978).",8
4,"Tucker et al., 'Extended depth of field and aberration control for inexpensive digital microscope systems' Optics Express vol. 4, No. 11: 467-474, May 24, 1999.",8
6,"Official Action for U.S. Appl. No. 12/475,451 (Nov. 23, 2011).",1
5,"GB Search Report dated May 27, 2004.",1
6,"Japanese Office Action dated Jan. 13, 2009 issued in Japanese Patent Application No. 2003552147.",1
4,"Savani, R. C., et al., 'Hyaluronan Receptor Antagonists Alter Skin Inflammation and Fibrosis Following Injury,' Proceedings of the Western Pharmacology Society, 1995, pp. 131-136, vol. 38.",8
4,"HIGGINS; SHARP, COMPUT. APPL. BIOSCI., vol. 5, 1989, pages 151 - 53",1
4,"MIURA ET AL., BLOOD, 1994, pages 4135 - 4141",1
4,"FREE RADICAL BIOLOGY & MEDICINE, vol. 49(Suppl.1), JPN6016024762, 2010, pages S43",8
9,"PATENT ABSTRACTS OF JAPAN vol. 014, no. 404 (M - 1018) 31 August 1990 (1990-08-31)",8
4,"Ghazarian et al., 'Automatic detection of users' skill levels using high-frequency interface events', User Model User adap-Itnter 20, Pages 109-146, 2010, Springer Science+Business Mediea B.V.",8
4,"Tirkel,A.Z., A Two-Dimensional Digital Watermark, DICTA '95, Univ. of Queensland, Brisbane, Dec. 5-8, 1995, pp. 7.",8
4,"Robert P. A. Wallin et al., 'Heat-shock proteins as activators of the innate immune system', 'Trends in Immunology', 2002, pp. 130-135, vol. 23, No. 3, Publisher: Elsevier Science Ltd., Published in: http://www.sciencedirect.com/science/article/pii/S1471490601021688.",1
4,"AbstinenceSymthomatology and Psychiatric Dianosis in Cocaine Abusers; F. Gawin & H. Kleber; Arch Gen Psychiatry, vol. 43, Feb. 1986, pp. 107,113.",8
4,"SAHIN ET AL.: 'Nature Reviews Drug Discovery', 19 September 2014, AOP",1
1773,"'Order-Miscellaneous Bd.R. 104(a) in Patent Interference No. 106,005 entered Aug. 19, 2014', 6 pgs.",1
6,"Notice of Allowance mailed on Aug. 27, 2015, issued in connection with U.S. Appl. No. 13/705,177, filed Dec. 5, 2012, 34 pages.",8
1752,"Raszuk, R., NTT I3, 'MPLS Domain Wide Labels,' draft-raszuk-mpls-domain-wide-labels-00, MPLS Working Group, Internet-Draft, Jul. 14, 2013, pp. 1-6.",8
4,"KATO ET AL., PLANT PHYSIOL, vol. 129, 2002, pages 913 - 42",8
4,"KOLATTUKUDY, ADVANCES IN BIOCHEMICAL ENGINEERING/BIOTECHNO., vol. 71, 2001, pages 1 - 49",8
4,"Kuttner, Robert, 'Computers May Turn the World into One Big Commodities Pit', Business Week, Sep. 11, 1989.",1
4,"Harrison, CDIA Training & Test Preparation Guide 2000, Specialized Solutions, p. 52.",1
5,"International Search Report for Application No. PCT/EP2013/052982 dated Apr. 11, 2014 (English Translation, 2 pages).",1
4,"Chiu, W. et al., Curr. Biol. , 6:325 330 (1996).",8
9,"Patent Abstracts of Japan, Vol 12, No 144, P697, abstract ofJP 62-263419,publ 1987-11-16 (MATSUSHITA",1
8,"Ifo Business Climate in industry and trade, (2003), pp. 1-5; www.cesifo.de/pls/portal30/ifo-apps.",8
4,"Clarke et al., 'Intestine Submucosa and Polypropylene Mesh for Abdominal Wall Repair in Dogs', J Surg Res, 60:107-114, (1996).",8
1773,"Declaration of Nicola A. Pisano in Support of Kentucky Oil's Motion to Compel, Memry Corporation v. Kentucky Oil Technology, N.V., Case No. C-04-03843, (N.D. Cal.), filed Aug. 10, 2005, 69 pages.",8
4,"PARK W ET AL: 'SEGMENTATION OF INTRATHORACIC AIRWAY TREES: A FUZZY LOGIC APPROACH', IEEE TRANSACTIONS ON MEDICAL IMAGING, IEEE INC. NEW YORK, US, vol. 17, no. 4, August 1998 (1998-08-01), pages 489 - 497, XP000787273, ISSN: 0278-0062",1
4,"Sasso, L.A., Zahn, J.D.: Continuous microfluidic immunosensing with antibody conjugated paramagnetic beads. In: 12th Int. Conf. on Miniaturized Systems for Chemistry and Life Sciences, TAS, San Diego, USA (2008), S. 77-79",8
12,"Article entitled 'Get Started Using IBM Data Studio Developer with Informix Dynamic Server', dated Apr. 9, 2009, by Siebert et al.",1
4,"Marcus et al., Solid Freeform Fabrication Proceedings, Nov. 1993.",8
6,"Office Action issued in Korean Patent Application No. 10-2009-7018959 and dated Mar. 29, 2011. (English summary provided).",1
9,"PATENT ABSTRACTS OF JAPAN vol. 009, no. 034 (M - 357) 14 February 1985 (1985-02-14)",1
4,"Coyle-Camp, E. (1994). Savings in the cards. Facilities, 12(8), 5. Retrieved Feb. 14, 2014.",8
4,"URQUHART ET AL., ANN REV PHARMACOL TOXICO|, vol. 24, 1994, pages 199 - 236",8
6,"Dec. 28, 2015 Office Action issued in Japanese Patent Application No. 2015-112103.",1
6,"Notice of Allowance mailed Oct. 27, 2010, issued in related U.S. Appl. No. 12/507,000, filed Jul. 21, 2009.",8
4,"J. Nulman, et al., IEEE Electron Dev. Lett., EDL6, 5, 1985 pp. 205 207, RTP of Thin Gate Dielectrics .",1
4,"Fresco and Buratowski, 'Conditional mutants of the yeast mRNA capping enzyme show that the cap enhances, but is not required for, mRNA splicing,' RNA, 1996, 2: 584-596.",1
6,"Notice of Allowance dated Dec. 2, 2003 issued in related issued U.S. Appl. No. 09/698,044, filed Oct. 30, 2000, Ginter et al.",8
4,"Brown, K et al..,'A Novel Controlled-Release Intraarticular Delivery System,' Arthritis and Rheumatism, Lippincott, vol. 9, Suppl., No. 36, Nov. 7, 1993, p. S267, abstract D211.",8
8,"About In Flight USA, In Flight USA On-Line, Feb. 19, 2003, http://www.inflightusa.com/s.info.shtml.",8
5,"International Preliminary Report on Patentability for Application No. PCT/US2015/042870, dated Feb. 9, 2017, 8 pages.",1
4,"TAKAHASHI, H. ET AL., J DERMATOL SCI, vol. 30, 2002, pages 94 - 99",8
4,"Yang et al., “Catalytic decarboxylative alkylationof B-keto acids with sulfonamides via the cleavage of carbon-nitrogen and carbon-carbon bonds,” Chemical Communications, 2011 (published on Web: Jun. 22, 2011), vol. 47, No. 29, pp. 8343-8345.",8
4,"Chomczynski and Sacchi, 1987, Anal. Biochem. 162:156-159.",1
6,"Milnes P. David et al, Office Action for U.S. Appl. No. 13/527,947, filed Jun. 20, 2012 (U.S. Patent Publication No. 2013/0343005 A1), dated Feb. 13, 2014 (28 pages).",1
4,"Soil Biology and Biochemistry, 15, 55, (1983).",8
7,"GenBank Accession No. P03973.2, Sep. 5, 2012.",1
4,"Sethabutr O., et al., 'Detection of Shigella and enteroinvasive Escherichia coli by PCR in the stools of patients with dysentery in Thailand,' J Diarrhoeal Dis Res. 1994 12:265-9.",8
4,"0038-1101(95) 00195-6-Theoretical Investigation of Planar Junction Termination, T. Drabe and R. Sittig-Solid-State Electronics vol. 39. No. 3, pp. 323-328, 1996.",1
6,"Japanese Office Action for corresponding JP Application No. 2013-156047, Oct. 27, 2015.",1
4,"Expansion, Color and Shear Strength Properties of Corn Starches Extrusion Cooked with Urea and Salts by R. Chinnaswamy et al. (1988).",1
10,"Ship & Boat International Magazine Mar. 1992, p. 23.",8
4,"Cole et al.; Heart-Rate Recovery Immdiately After Exercise As A Predictor Of Mortality, The New England Journal of Medicine, 341:18, 1351-1357 Oct. (1999).",8
5,"International Search Report; PCT/US2013/042377 mailed Sep. 9, 2013.",1
4,"Pearl et al., Nature 328 (1987).",8
4,"Steinkamp, Flow Cytometry , Review of Scientific Instruments, 55, 1375 1400, (1984).",8
4,Guo et al. “Current Status and Some Perspectives of Rare Earth Catalytic Materials” J Chinese Rare Earth Soc (2007) 25(1):1-15.,8
6,"U.S. Official Action dated Oct. 2, 2014 in corresponding U.S. Appl. No. 12/543,011.",1
4,Chaston et al (Clinical Cancer Research vol. 9 pp. 402-414 published 2003).,1
4,"Adsorption, Surface Area and Porosity, Gregg et al., pp. 35 49, 1967.",1
6,"Nov. 2, 2006 Office Action in U.S. Appl. No. 11/237,799.",1
4,"LEONE ET AL., NUCLEIC ACIDS RES., vol. 26, 1998, pages 2150 - 2155",8
6,"Office Action Issued Oct. 19, 2010 in CA 2,409,815, 2 pages.",1
12,Sales brochures excerpts for fluted intramedullary rods distributed by 3M (Minnesota Mining & Mfg. Co.),1
4,"QIU RUOLUN ET AL: 'ABCC2-mediated biliary transport of 4-glutathionylcyclophosphamide and its contribution to elimination of 4-hydroxycyclophosphamide in rat.', JOURNAL OF PHARMACOLOGY AND EXPERIMENTAL THERAPEUTICS, vol. 308, no. 3, March 2004 (2004-03-01), pages 1204 - 1212, XP002632110, ISSN: 0022-3565",8
4,"LAUGHLIN TINNA M ET AL: 'Cytokine involvement in dynorphin-induced allodynia', PAIN, vol. 84, no. 2-3, February 2000 (2000-02-01), pages 159 - 167, XP002380040, ISSN: 0304-3959",1
4,"LAUGHLIN GA; BARRETT-CONNOR E; MAY S; LANGENBERG C.: 'Association of adiponectin with coronary heart disease and mortality: the Rancho Bernardo study', AM J EPIDEMIOL., vol. 165, 2007, pages 164 - 74",8
6,"CN patent application No. 200480042697.3, Office Action mailed Feb. 15, 2008.",1
4,"ACC. CHEM RES., vol. 37, 2004, pages 488 - 496",1
7,"DATABASE BEILSTEIN Beilstein Institut zur Förderung der Wissenschaften, Frankfurt am Main, DE; XP002405710",8
6,"Office Action dated Oct. 5, 2006, from U.S. Appl. No. 11/418,322, filed May 3, 2006.",1
4,"Trinkaus, The Molecular Structure of the Cell Surface Cells into Organs , pp. 44 68, (1984).",8
8,"Heavy-Duty FTP Transient Cycle from www.DieselNet.com, printed Sep. 9, 2013.",8
6,"Office Action dated Jul. 18, 2013 in related U.S. Appl. No. 12/692,660.",1
6,"European Office Action for Application No. 99960267.5, dated May 10, 2007, 6 pages.",1
4,"Liu et al., Multiplication Using 2 s Complement Numbers , IBM Technical Disclosure Bulletin, vol. 9, No. 2, Jul. 1966, pp. 171 173.",1
6,"Final Office action dated May 25, 2001 regarding U.S. Appl. No. 08/998,183, 16 pages.",1
4,"Metals Handbook, 8th Edition, vol. 6, 'Welding and Brazing'; American Society for Metals, Ohio, 1971; pp. 148-151.",8
4,"SOLID STATE TECHNOLOGY vol. 28, no. 2, Février 1985, WASHINGTON US pages 199 - 205 T. ANDRADE 'Manufacturing Technology for GaAs Monolithic Microwave Integrated Circuits'",8
5,"International Application No. PCT/US2012/069931, International Search Report & Written Opinion, 10 pages, Apr. 30, 2013.",1
4,"SUZUKI ET AL., J. BIOSCI. BIOENG., vol. 115, 2013, pages 467 - 474",8
4,"Chen et al. 'Thermochemistry Concept Map.' Teacherknowledge Wikispace, Published: Nov. 20, 2006. . p. 1.",1
4,"'End to End QoS Solution for Real-time Multimedia Application;' Computer Engineering and Applications, 2007, 43 (4): 155-159, by Tan Zu-guo, Wang Wen-juan; Information and Science School, Zhanjian Normal College, Zhan jiang, Guangdong 524048, China.",1
4,"Yutilov et al., Chemical Abstract No. 128:257435, 'Preparation of 6-bromo-5-methylimidazo[4,5-b]-pyridine', Chemical Abstracts, vol. 128, No. 21 (1998), p. 585.",1
4,"Hirao, Tsutomu: Abstracting of texts based on importance of terms. Journal of Information Processing, Japan, Information Processing Society of Japan, May 15, 1998, vol. 98, No. 34, p. 41-47.",1
4,"Sun, H., et al., 'Characterization of therapeutic antibody against Abeta oligomers for Alzheimer's disease,' Poster 485.15/W10, Neuroscience 2007, San Diego, United States, Nov. 5, 2007.",8
4,"Zhong-Lin Lu et al.; 'Synthesis and crystal structure of an imidazolate-bridged dicopper tris(2-aminoethyl)amine complex'; Transition Met. Chem., 22, 1997, pp. 549-552.",8
9,"WO 8503089, 7 1985, Zurrilla.",1
4,"Viljoen et al., Propanolol and cardiac surgery The J. of Thoracic and Cardiovascular Surgery 64 (5):826 830 (1972).",1
4,"Asaoka, Takemitsu et al., 'A New Saframycin, Saframycin R', The Journal of Antibiotics, vol. XXXV, No. 12, pp. 1708-1710 (1982).",8
1752,DIN preEN 14961-1:2009,1
4,"GEORGE J; PRESENT DH; POU R; BODIAN C; RUBIN PH: 'The long-term outcome of ulcerative colitis treated with 6-mercaptopurine.', AM J GASTROENTEROL., vol. 91, no. 9, September 1996 (1996-09-01), pages 1711 - 4",8
4,"B. KAKU ET AL., IEEE PROCEEDINGS, ELECTRIC POWER APPLICATIONS, vol. 144, 1997, pages 182 - 190",1
4,"Schoorl, Joseph A., “Clicking the Export Button: Cloud Data Storage and US Dual-Use Export Controls,” Geo. Wash. L. Rev. 80 (2011), 36 pgs.",8
4,"BASTOS, C. ET AL.: 'Use of recombinant peptide antigens of Trypanosoma cruzi in a diagnostic test for Charga's disease', MEMÓRIAS DO INSTITUTO OSWALDO CRUZ, vol. 93, no. 2, November 1998 (1998-11-01), pages 286 - 287, XP000925549",8
4,"ARCH. BIOCHEM. BIOPHYS., vol. 221, 1983, pages 1",8
4,"Canton, Micheal.,et al. ,'It Isn't Easy to Wreak a Nice Beach', PC Week, vol. 15, No. 9, Abstract, ISSN-0740-1604,(Mar. 2, 1998),1 pg.",8
5,"Austrian Search Report No. 164/2005, Dated Jul. 4, 2005.",1
9,"PATENT ABSTRACTS OF JAPAN vol. 12, no. 362 (E - 663) 28 September 1988 (1988-09-28)",1
4,"W. WU; D. L. MASSARAT; S. DE JONG: 'The Kernel PCA Algorithm for Wide Data. Part I: Theory and Algorithms', CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS, vol. 36, 1997, pages 165 - 172",8
4,"DUDICAN ET AL., BIOTECHNOLOGY, vol. 7, 1989, pages 1067 - 1070",8
4,"ANTON B ET AL., WIRELESS ISP ROAMING, XX, XX, 1 February 2003 (2003-02-01), pages 1 - 37",8
4,"Pickup, J., et al., 'In Vivo Molecular Sensing in Diabetes Mellitus: An Implantable Glucose Sensor with Direct Electron Transfer', Diabetologia, vol. 32, 1989, pp. 213-217.",8
4,"Pomerantz, M et al., 'Studies of planar poly(3,4-disubstituted-thiophenes),' 135-136 Synth. Met. 257 (2003).",8
1773,"Exhibit A13, LiveVox's Prior Art Invalidity Chart-U.S. Pat. No. 5,590,184 to London ('London '184').",1
5,"International Search Report, PCT/US15/13949, dated May 21, 2015, 4 pages.",1
4,"Separation of Nitrogen from Helium using PSA; Bind et al. Advanced Cryogenic Engineering, No. 19 pp. 463 473 1973.",8
5,"International Search Report dated Jul. 15, 2003 in International Application No. PCT/JP03/04539.",1
4,"Weigel et al., 'Bicomponent membranes. IV. Influence of Membrane Formation Principles on the Structure of the Active Layer of Membranes,' Acta Polymerica 42:366-371 (1991).",8
4,"SAWHNEY ET AL., MACROMOLECULES, vol. 26, 1993, pages 581",8
7,"Espagne et al., Genbank Accession No. XP-001907679 (2010).",1
6,"Notice of Allowance dated Dec. 3, 2014, U.S. Appl. No. 13/831,494, filed Mar. 14, 2013.",1
12,"Brandao, “Headphone Connect”, Google play app, https://play.google.com/store/apps/detailsid=com.brandao.headphoneconnect&hl=en, downloaded Jun. 8, 2015, Sep. 5, 2014, 3 pages.",1
4,"Kreisel et al., “Cell-delivery therapeutics for adipose tissue regeneration”, Advanced Drug Delivery Reviews 62 (2010) 798-813.",1
4,"Orita.M et al., 'Amorphous transparent conductive oxide InGaO3(ZnO)m (m<4):a Zn4s conductor', Philosophical Magazine, 2001, vol. 81, No. 5, pp. 501-515.",8
4,"ANONYMOUS: 'Commits capacity to make 90% HFCS for reduced-calorie food applications.', 1985, FOOD ENGINEERING 1985, VOL. 57, NR. 2, PAGE(S) 45, XP008040247",1
5,"International Search Report in PCT/AU2008/001719, dated Feb. 5, 2009.",1
4,"PEHR E. PEHRSSON ET AL: 'Thermal Fluorination and Annealing of Single-Wall Carbon Nanotubes', 《J. PHYS. CHEM. B》, vol. 107, no. 24, 24 May 2003 (2003-05-24), pages 5690 - 5691",8
9,"Co-pending U.S. Appl. No. 12/610,234, filed Oct. 30, 2009.",1
4,"IEEE TRANSACTIONS ON SEMICONDUCTOR MANUFACTURING vol. 3, no. 4, November 1990, NEW YORK US pages 150 - 157 PAUL E. RILEY ET AL. 'Implementation of Tungsten Metallization In Multilevel Interconnection Technologies'",1
6,"'File History of Office Actions and Office Action Responses', for co-pending, co-owned U.S. Appl. No. 12/270,215 as of Mar. 19, 2012, Entitled 'Sealed Unit and Spacer,' filed Nov. 13, 2008 (211 pages).",1
4,"Liu, F., et al.: IMMPDA Vehicle Tracking System using Asynchronous Sensor Fusion of Radar and Vision. 2008 IEEE Intelligent Vehicles Symposium, 4.-6. Juni 2008, Seiten 168-173.",8
4,"Ward et al. (1995) “The Effector Functions of Immunoglobulins: Implications for Therapy,” Therapeutic Immunology 2:77-94.",8
8,"Western Enterprises; “Welcome to WesternEnterprises.com”; retrieved from <http://westernenterprises.com/new-main.html> on Jan. 23, 2013; known to have been in the public domain prior to Jul. 19, 2012; 1 page.",1
5,"PCT/AU2005/000850—International Search Report, dated Aug. 12, 2005.",1
5,"European Search Report for EP 04 017 347:8; issued on Nov. 11, 2004; Completed on Nov. 3, 2004 by Examiner G. Tyberghien.",1
4,Jablonski et al. Nucl;eic Acids Research 14 (15) : 6115 6128 (1986).,1
8,"'Cisco VN-Link:Virtualization-Aware Networking',Mar. 1, 2009,XP002597237, URLhttp://www.cisco.com/en/US/solutions/collateral/ns340/ns517/ns224/ns892/ns894/white-paper-c11-52530 7.pdf.",8
4,"P-159: A Single Gap Transflective Fringe-Field Switching Display, E. Jeong, M. O. Choi, Y. J. Li, Y. H. Jeong, H. Y. Kim, S. Y. Kim and S. H. Lee [SID 06 Digest, 810], 2006.",8
1752,"3GPP TS 25.346, '3rd Generation Partnership Project; Technical Specification Group Radio Access Network; Introduction of the Multimedia Broadcast Multicast Service (MBMS) in the Radio Access Network (RAN); Stage 2,' 2008, pp. 1-60.",1
4,"KAISER; AUER, BIOTECHNIQUES, vol. 14, no. 4, 1993, pages 552",8
4,"Sun et al., 'A 1.25-GHz 0.35-mum Monolithic CMOS PLL Based on a Multiphase Ring Oscillator,' IEEE Journal of Solid-State Circuits, vol. 36, No. 6, Jun. 2001, pp. 910-916.",8
4,"'Preface', IBM Systems Journal, 2004, pp. 622-623, vol. 43, No. 4, IBM.",8
4,"Sum, S.T., 'Spectral Signal Correction for Multivariate Calibration,' Doctoral Disseration, University of Delaware, Summer 1998.",8
